order_id,user_id,event_id,tier_id,quantity,total_price,status,created_at,has_qr_code,ip_address,user_agent,device_id,is_fraud,fraud_type
40012,3998,407,889,1,60.42,paid,2026-08-25 22:40:00.000000000,True,,,,False,none
40013,5638,362,794,1,21.38,paid,2026-08-25 22:48:00.000000000,True,,,,False,none
40014,3249,415,903,1,28.53,paid,2026-08-25 23:13:00.000000000,True,,,,False,none
40015,1594,116,254,3,565.29,paid,2026-08-25 23:18:00.000000000,True,,,,False,none
40016,4242,116,254,1,188.43,paid,2026-08-25 23:37:00.000000000,True,,,,False,none
40017,5319,252,557,3,622.92,paid,2026-08-25 23:37:00.000000000,True,,,,False,none
40018,622,22,43,2,54.16,paid,2026-08-25 23:46:00.000000000,True,,,,False,none
40019,2295,82,176,1,137.6,paid,2026-08-25 23:53:00.000000000,True,,,,False,none
40020,5058,217,474,2,71.02,paid,2026-08-26 00:01:00.000000000,True,,,,False,none
40021,5699,314,698,4,86.88,paid,2026-08-26 00:03:00.000000000,True,,,,False,none
40022,3461,22,42,2,186.68,paid,2026-08-26 00:40:00.000000000,True,,,,False,none
40023,1151,154,334,3,334.17,paid,2026-08-26 02:22:00.000000000,True,,,,False,none
40024,3692,393,863,22,1210.88,paid,2026-08-26 03:54:29.064771481,True,,,,False,none
40025,6048,22,42,1,93.34,paid,2026-08-26 03:59:00.000000000,True,,,,False,none
40026,4951,463,1011,3,71.01,paid,2026-08-26 04:07:00.000000000,True,,,,False,none
40027,2187,469,1021,4,697.32,paid,2026-08-26 06:01:00.000000000,True,,,,False,none
40028,1657,379,836,1,284.14,paid,2026-08-26 06:13:00.000000000,True,,,,False,none
40029,1377,141,309,3,207.57,refunded,2026-08-26 06:31:00.000000000,False,,,,False,none
40030,5939,229,500,1,70.89,paid,2026-08-26 06:54:00.000000000,True,,,,False,none
40031,5315,362,794,1,21.38,paid,2026-08-26 06:59:00.000000000,True,,,,False,none
40032,5216,106,229,1,159.18,paid,2026-08-26 07:25:00.000000000,True,,,,False,none
40033,5750,329,725,1,18.37,paid,2026-08-26 07:31:00.000000000,True,,,,False,none
40034,4099,217,475,1,36.94,paid,2026-08-26 07:35:00.000000000,True,,,,False,none
40035,328,415,903,1,28.53,paid,2026-08-26 07:37:00.000000000,True,,,,False,none
40036,5413,89,188,3,465.93,paid,2026-08-26 07:58:00.000000000,True,,,,False,none
40037,136,233,509,1,56.88,paid,2026-08-26 08:05:00.000000000,True,,,,False,none
40038,2003,362,794,3,64.14,paid,2026-08-26 08:13:00.000000000,True,,,,False,none
40039,4934,82,173,1,35.48,paid,2026-08-26 09:09:00.000000000,True,,,,False,none
40040,5660,217,473,1,141.69,paid,2026-08-26 09:15:00.000000000,True,,,,False,none
40041,3188,79,170,4,198.24,paid,2026-08-26 09:29:00.000000000,True,,,,False,none
40042,2606,154,335,3,247.95,paid,2026-08-26 09:30:00.000000000,True,,,,False,none
40043,1315,252,556,2,111.5,paid,2026-08-26 09:31:00.000000000,True,,,,False,none
40044,6034,154,334,1,111.39,paid,2026-08-26 09:32:00.000000000,True,,,,False,none
40045,5231,463,1009,3,51.84,paid,2026-08-26 09:34:00.000000000,True,,,,False,none
40046,5801,463,1009,2,34.56,refunded,2026-08-26 09:34:00.000000000,False,,,,False,none
40047,2833,49,106,3,99.12,paid,2026-08-26 09:43:00.000000000,True,,,,False,none
40048,2073,388,851,1,27.67,paid,2026-08-26 09:49:00.000000000,True,,,,False,none
40049,1293,154,335,2,165.3,paid,2026-08-26 09:51:00.000000000,True,,,,False,none
40050,1949,229,501,2,426.06,paid,2026-08-26 10:04:00.000000000,True,,,,False,none
40051,3456,346,760,1,70.64,paid,2026-08-26 10:10:00.000000000,True,,,,False,none
40052,1106,11,15,4,377.88,paid,2026-08-26 10:15:00.000000000,True,,,,False,none
40053,5429,201,440,2,249.54,refunded,2026-08-26 10:22:00.000000000,False,,,,False,none
40054,5767,415,903,3,85.59,paid,2026-08-26 10:35:00.000000000,True,,,,False,none
40055,5026,407,889,1,60.42,paid,2026-08-26 10:36:00.000000000,True,,,,False,none
40056,2780,32,66,1,32.41,paid,2026-08-26 10:38:00.000000000,True,,,,False,none
40057,3828,334,737,1,84.87,paid,2026-08-26 10:42:00.000000000,True,,,,False,none
40058,3822,460,1003,1,28.69,paid,2026-08-26 11:11:00.000000000,True,,,,False,none
40059,4979,201,438,2,75.16,pending,2026-08-26 11:22:00.000000000,False,,,,False,none
40060,4847,379,836,1,284.14,paid,2026-08-26 11:30:00.000000000,True,,,,False,none
40061,5593,350,764,1,18.66,refunded,2026-08-26 11:36:00.000000000,False,,,,False,none
40062,4837,82,174,3,120.03,paid,2026-08-26 12:00:00.000000000,True,,,,False,none
40063,3537,82,173,1,35.48,paid,2026-08-26 12:00:00.000000000,True,,,,False,none
40064,2108,82,175,1,97.95,paid,2026-08-26 12:00:00.000000000,False,,,,False,none
40065,3732,82,173,1,35.48,paid,2026-08-26 12:00:00.000000000,True,,,,False,none
40066,2241,141,309,1,69.19,paid,2026-08-26 12:02:00.000000000,True,,,,False,none
40067,4335,363,797,2,141.3,paid,2026-08-26 12:03:00.000000000,True,,,,False,none
40068,2501,217,472,1,26.68,paid,2026-08-26 13:22:00.000000000,True,,,,False,none
40069,2833,11,16,2,110.7,paid,2026-08-26 13:23:00.000000000,True,,,,False,none
40070,2467,252,558,3,141.27,paid,2026-08-26 13:25:00.000000000,True,,,,False,none
40071,359,252,558,1,47.09,paid,2026-08-26 13:28:00.000000000,True,,,,False,none
40072,675,449,976,4,142.44,paid,2026-08-26 13:33:00.000000000,True,,,,False,none
40073,1322,233,509,1,56.88,paid,2026-08-26 13:40:00.000000000,True,,,,False,none
40074,4280,116,254,1,188.43,paid,2026-08-26 13:45:00.000000000,True,,,,False,none
40075,4006,142,310,13,810.16,paid,2026-08-26 14:01:00.000000000,True,,,,True,new_account_high_value
40076,3613,142,310,2,124.64,paid,2026-08-26 14:01:00.000000000,True,,,,False,none
40077,4056,142,310,10,623.2,paid,2026-08-26 14:01:00.000000000,True,,,,True,new_account_high_value
40078,3951,142,310,12,747.84,paid,2026-08-26 14:01:00.000000000,True,,,,True,new_account_high_value
40079,1675,22,42,2,186.68,paid,2026-08-26 14:02:00.000000000,True,,,,False,none
40080,3294,415,903,1,28.53,paid,2026-08-26 14:31:00.000000000,True,,,,False,none
40081,1612,141,309,4,276.76,paid,2026-08-26 14:35:00.000000000,True,,,,False,none
40082,5222,300,664,1,26.97,paid,2026-08-26 14:41:00.000000000,False,,,,False,none
40083,2248,415,903,1,28.53,paid,2026-08-26 14:44:00.000000000,True,,,,False,none
40084,1150,393,863,2,110.08,paid,2026-08-26 14:46:00.000000000,True,,,,False,none
40085,3957,141,309,4,276.76,paid,2026-08-26 14:51:00.000000000,True,,,,False,none
40086,1428,22,41,1,58.77,paid,2026-08-26 14:57:00.000000000,True,,,,False,none
40087,3056,229,501,4,852.12,paid,2026-08-26 14:57:00.000000000,False,,,,False,none
40088,2194,449,975,3,438.6,paid,2026-08-26 15:23:00.000000000,True,,,,False,none
40089,1580,154,334,2,222.78,paid,2026-08-26 15:24:00.000000000,True,,,,False,none
40090,5664,470,1022,3,124.92,paid,2026-08-26 15:27:00.000000000,True,,,,False,none
40091,4252,229,500,1,70.89,paid,2026-08-26 15:35:00.000000000,True,,,,False,none
40092,4856,300,663,2,72.2,paid,2026-08-26 15:52:00.000000000,True,,,,False,none
40093,800,229,501,2,426.06,paid,2026-08-26 15:55:00.000000000,True,,,,False,none
40094,4633,201,438,1,37.58,paid,2026-08-26 16:15:00.000000000,True,,,,False,none
40095,5715,362,793,3,202.17,refunded,2026-08-26 16:15:00.000000000,False,,,,False,none
40096,842,141,309,1,69.19,paid,2026-08-26 16:23:00.000000000,True,,,,False,none
40097,3695,278,611,2,72.5,paid,2026-08-26 16:25:00.000000000,True,,,,False,none
40098,4206,233,509,3,170.64,paid,2026-08-26 16:32:00.000000000,True,,,,False,none
40099,1822,141,309,1,69.19,paid,2026-08-26 16:45:00.000000000,True,,,,False,none
40100,3780,141,309,2,138.38,paid,2026-08-26 16:49:00.000000000,True,,,,False,none
40101,2994,363,795,1,45.34,paid,2026-08-26 16:51:00.000000000,True,,,,False,none
40102,503,11,15,2,188.94,paid,2026-08-26 16:51:00.000000000,True,,,,False,none
40103,2644,298,658,4,168.6,paid,2026-08-26 17:06:00.000000000,True,,,,False,none
40104,2821,363,796,2,39.42,paid,2026-08-26 17:13:00.000000000,True,,,,False,none
40105,651,11,15,4,377.88,paid,2026-08-26 17:18:00.000000000,True,,,,False,none
40106,1314,32,66,1,32.41,paid,2026-08-26 17:41:00.000000000,True,,,,False,none
40107,1111,407,887,2,498.14,paid,2026-08-26 17:45:00.000000000,True,,,,False,none
40108,6118,415,903,1,28.53,paid,2026-08-26 17:56:00.000000000,True,,,,False,none
40109,5386,116,254,3,565.29,paid,2026-08-26 17:59:00.000000000,True,,,,False,none
40110,2308,89,190,1,39.12,paid,2026-08-26 18:01:00.000000000,True,,,,False,none
40111,5524,470,1022,3,124.92,paid,2026-08-26 18:02:00.000000000,True,,,,False,none
40112,5397,229,500,2,141.78,paid,2026-08-26 18:13:00.000000000,True,,,,False,none
40113,3439,89,190,3,117.36,paid,2026-08-26 18:25:00.000000000,True,,,,False,none
40114,171,154,334,1,111.39,paid,2026-08-26 18:25:00.000000000,True,,,,False,none
40115,3641,278,609,3,246.63,paid,2026-08-26 18:34:00.000000000,True,,,,False,none
40116,1894,329,725,2,36.74,paid,2026-08-26 18:37:00.000000000,True,,,,False,none
40117,3769,170,372,2,94.96,paid,2026-08-26 18:48:00.000000000,True,,,,False,none
40118,954,128,281,14,1257.2,paid,2026-08-26 19:01:00.000000000,True,,,,True,new_account_high_value
40119,3227,201,438,1,37.58,paid,2026-08-26 19:09:00.000000000,True,,,,False,none
40120,993,350,764,1,18.66,paid,2026-08-26 19:15:00.000000000,True,,,,False,none
40121,5936,128,281,2,179.6,paid,2026-08-26 19:15:00.000000000,True,,,,False,none
40122,4750,128,281,1,89.8,paid,2026-08-26 19:24:00.000000000,True,,,,False,none
40123,4429,229,500,2,141.78,paid,2026-08-26 19:29:00.000000000,True,,,,False,none
40124,5466,233,510,1,38.69,paid,2026-08-26 19:37:00.000000000,True,,,,False,none
40125,1320,229,501,1,213.03,paid,2026-08-26 19:45:00.000000000,False,,,,False,none
40126,5640,407,887,1,249.07,paid,2026-08-26 19:51:00.000000000,True,,,,False,none
40127,713,212,459,2,272.26,pending,2026-08-26 20:01:00.000000000,False,,,,False,none
40128,151,233,509,1,56.88,paid,2026-08-26 20:07:00.000000000,True,,,,False,none
40129,3580,229,500,1,70.89,paid,2026-08-26 20:26:00.000000000,True,,,,False,none
40130,5862,60,130,2,172.64,paid,2026-08-26 20:30:00.000000000,True,,,,False,none
40131,5380,388,851,1,27.67,paid,2026-08-26 20:41:00.000000000,True,,,,False,none
40132,2639,363,797,1,70.65,paid,2026-08-26 20:46:00.000000000,True,,,,False,none
40133,5222,201,439,4,794.72,paid,2026-08-26 20:51:00.000000000,True,,,,False,none
40134,1687,212,460,4,126.6,paid,2026-08-26 20:53:00.000000000,True,,,,False,none
40135,2594,221,487,1,40.57,paid,2026-08-26 21:16:00.000000000,True,,,,False,none
40136,4612,32,66,3,97.23,refunded,2026-08-26 21:23:00.000000000,False,,,,False,none
40137,3939,379,835,1,70.69,paid,2026-08-26 21:42:00.000000000,True,,,,False,none
40138,1876,460,1003,2,57.38,paid,2026-08-26 21:54:00.000000000,True,,,,False,none
40139,2525,142,310,1,62.32,paid,2026-08-26 22:15:00.000000000,True,,,,False,none
40140,4269,22,43,1,27.08,paid,2026-08-26 22:25:00.000000000,True,,,,False,none
40141,1771,423,916,3,63.81,paid,2026-08-26 22:27:00.000000000,True,,,,False,none
40142,1333,278,611,4,145.0,paid,2026-08-26 22:27:00.000000000,True,,,,False,none
40143,925,463,1011,2,47.34,paid,2026-08-26 22:33:00.000000000,True,,,,False,none
40144,3495,423,915,2,36.62,paid,2026-08-26 22:48:00.000000000,True,,,,False,none
40145,1971,229,501,2,426.06,paid,2026-08-26 22:59:00.000000000,True,,,,False,none
40146,5240,363,796,3,59.13,paid,2026-08-26 23:22:00.000000000,True,,,,False,none
40147,4890,415,903,4,114.12,paid,2026-08-26 23:37:00.000000000,True,,,,False,none
40148,5840,379,835,1,70.69,paid,2026-08-26 23:51:00.000000000,True,,,,False,none
40149,5169,89,189,1,41.03,paid,2026-08-27 00:05:00.000000000,True,,,,False,none
40150,1863,201,438,2,75.16,paid,2026-08-27 00:06:00.000000000,True,,,,False,none
40151,3312,170,371,3,380.82,paid,2026-08-27 00:18:00.000000000,True,,,,False,none
40152,2853,154,335,4,330.6,paid,2026-08-27 00:22:00.000000000,True,,,,False,none
40153,3936,89,188,1,155.31,paid,2026-08-27 00:41:00.000000000,True,,,,False,none
40154,4790,379,834,4,308.24,paid,2026-08-27 00:45:00.000000000,True,,,,False,none
40155,2983,154,334,1,111.39,paid,2026-08-27 02:11:00.000000000,True,,,,False,none
40156,4232,362,792,1,20.04,paid,2026-08-27 02:19:00.000000000,True,,,,False,none
40157,3227,201,439,2,397.36,paid,2026-08-27 03:50:00.000000000,True,,,,False,none
40158,931,306,677,1,130.37,paid,2026-08-27 04:08:00.000000000,True,,,,False,none
40159,5789,252,558,1,47.09,paid,2026-08-27 05:18:00.000000000,True,,,,False,none
40160,384,415,903,1,28.53,paid,2026-08-27 05:48:00.000000000,True,,,,False,none
40161,896,32,66,1,32.41,paid,2026-08-27 06:02:00.000000000,True,,,,False,none
40162,5837,201,439,3,596.04,paid,2026-08-27 06:04:00.000000000,True,,,,False,none
40163,2759,116,254,3,565.29,paid,2026-08-27 06:05:00.000000000,True,,,,False,none
40164,5187,3,3,3,420.3,paid,2026-08-27 06:13:00.000000000,True,,,,False,none
40165,3788,229,500,2,141.78,paid,2026-08-27 06:14:00.000000000,True,,,,False,none
40166,2472,22,42,2,186.68,paid,2026-08-27 06:19:00.000000000,True,,,,False,none
40167,971,122,267,1,68.6,paid,2026-08-27 07:21:00.000000000,True,,,,False,none
40168,4063,154,334,1,111.39,paid,2026-08-27 07:57:00.000000000,True,,,,False,none
40169,4476,212,460,3,94.95,paid,2026-08-27 08:01:00.000000000,True,,,,False,none
40170,3939,415,903,3,85.59,paid,2026-08-27 08:24:00.000000000,True,,,,False,none
40171,1086,305,676,2,74.28,paid,2026-08-27 08:25:00.000000000,True,,,,False,none
40172,3187,252,558,1,47.09,paid,2026-08-27 08:40:00.000000000,True,,,,False,none
40173,2470,154,334,1,111.39,paid,2026-08-27 08:41:00.000000000,True,,,,False,none
40174,1823,379,836,1,284.14,pending,2026-08-27 09:11:00.000000000,False,,,,False,none
40175,1261,32,67,1,28.55,paid,2026-08-27 09:13:00.000000000,True,,,,False,none
40176,492,142,310,4,249.28,paid,2026-08-27 09:21:00.000000000,True,,,,False,none
40177,419,22,43,1,27.08,paid,2026-08-27 09:37:00.000000000,True,,,,False,none
40178,420,233,509,3,170.64,paid,2026-08-27 09:39:00.000000000,True,,,,False,none
40179,5513,154,335,1,82.65,paid,2026-08-27 10:08:00.000000000,True,,,,False,none
40180,2321,221,487,2,81.14,paid,2026-08-27 10:20:00.000000000,True,,,,False,none
40181,1919,221,487,3,121.71,paid,2026-08-27 10:25:00.000000000,True,,,,False,none
40182,1532,22,42,3,280.02,paid,2026-08-27 10:30:00.000000000,True,,,,False,none
40183,372,32,66,4,129.64,paid,2026-08-27 10:52:00.000000000,True,,,,False,none
40184,3352,201,439,4,794.72,refunded,2026-08-27 10:55:00.000000000,False,,,,False,none
40185,4275,89,188,3,465.93,paid,2026-08-27 11:04:00.000000000,True,,,,False,none
40186,5381,393,863,2,110.08,paid,2026-08-27 11:18:00.000000000,True,,,,False,none
40187,328,233,510,1,38.69,paid,2026-08-27 11:19:00.000000000,True,,,,False,none
40188,3086,89,190,1,39.12,paid,2026-08-27 11:23:00.000000000,True,,,,False,none
40189,3184,142,310,1,62.32,paid,2026-08-27 11:25:00.000000000,True,,,,False,none
40190,2807,252,557,4,830.56,paid,2026-08-27 11:28:00.000000000,True,,,,False,none
40191,4870,142,310,3,186.96,paid,2026-08-27 11:28:00.000000000,True,,,,False,none
40192,4565,393,863,2,110.08,paid,2026-08-27 11:32:00.000000000,True,,,,False,none
40193,4530,407,888,2,304.22,paid,2026-08-27 11:38:00.000000000,True,,,,False,none
40194,1536,233,510,1,38.69,paid,2026-08-27 11:40:00.000000000,True,,,,False,none
40195,5755,32,67,1,28.55,paid,2026-08-27 11:42:00.000000000,True,,,,False,none
40196,1357,243,536,1,74.12,paid,2026-08-27 11:49:00.000000000,True,,,,False,none
40197,5518,308,683,1,350.85,paid,2026-08-27 12:15:00.000000000,True,,,,False,none
40198,5762,154,335,1,82.65,paid,2026-08-27 12:15:00.000000000,True,,,,False,none
40199,1789,363,797,2,141.3,paid,2026-08-27 12:21:00.000000000,True,,,,False,none
40200,4700,334,735,2,161.6,paid,2026-08-27 12:47:00.000000000,True,,,,False,none
40201,1127,278,611,3,108.75,paid,2026-08-27 12:50:00.000000000,True,,,,False,none
40202,5435,217,475,2,73.88,refunded,2026-08-27 12:51:00.000000000,False,,,,False,none
40203,4241,142,310,3,186.96,paid,2026-08-27 12:58:00.000000000,True,,,,False,none
40204,3720,154,335,1,82.65,paid,2026-08-27 13:03:00.000000000,True,,,,False,none
40205,1133,229,500,1,70.89,paid,2026-08-27 13:09:00.000000000,True,,,,False,none
40206,2246,229,500,2,141.78,paid,2026-08-27 13:13:00.000000000,True,,,,False,none
40207,3421,116,254,3,565.29,refunded,2026-08-27 13:14:00.000000000,False,,,,False,none
40208,3480,22,41,2,117.54,paid,2026-08-27 13:17:00.000000000,True,,,,False,none
40209,605,379,836,2,568.28,paid,2026-08-27 13:19:00.000000000,True,,,,False,none
40210,5546,11,15,2,188.94,paid,2026-08-27 13:21:00.000000000,True,,,,False,none
40211,3965,89,188,1,155.31,paid,2026-08-27 13:28:02.359015000,True,,,,True,stealth_fraud
40212,2244,201,437,4,182.44,pending,2026-08-27 13:33:00.000000000,False,,,,False,none
40213,1528,154,334,3,334.17,paid,2026-08-27 14:02:00.000000000,True,,,,False,none
40214,5029,393,862,1,41.34,paid,2026-08-27 14:03:00.000000000,True,,,,False,none
40215,2710,334,736,1,361.1,paid,2026-08-27 14:11:00.000000000,True,,,,False,none
40216,1361,329,725,3,55.11,paid,2026-08-27 14:22:00.000000000,True,,,,False,none
40217,448,128,281,1,89.8,paid,2026-08-27 14:31:00.000000000,True,,,,False,none
40218,609,388,851,4,110.68,paid,2026-08-27 14:33:00.000000000,True,,,,False,none
40219,4005,109,237,1,64.41,paid,2026-08-27 14:42:00.000000000,True,,,,False,none
40220,5558,11,15,1,94.47,paid,2026-08-27 14:50:00.000000000,True,,,,False,none
40221,3993,300,664,1,26.97,paid,2026-08-27 14:53:45.719384000,True,,,,True,stealth_fraud
40222,1480,154,334,2,222.78,paid,2026-08-27 14:57:00.000000000,False,,,,False,none
40223,306,469,1021,2,348.66,paid,2026-08-27 15:16:00.000000000,True,,,,False,none
40224,914,201,440,3,374.31,refunded,2026-08-27 15:27:00.000000000,False,,,,False,none
40225,3784,233,510,3,116.07,paid,2026-08-27 15:49:00.000000000,True,,,,False,none
40226,3712,11,15,1,94.47,paid,2026-08-27 15:57:00.000000000,True,,,,False,none
40227,4802,346,759,1,89.97,paid,2026-08-27 16:01:00.000000000,True,,,,False,none
40228,4462,363,797,1,70.65,paid,2026-08-27 16:19:00.000000000,True,,,,False,none
40229,6053,350,764,2,37.32,paid,2026-08-27 16:36:00.000000000,True,,,,False,none
40230,1151,22,41,3,176.31,paid,2026-08-27 16:45:00.000000000,True,,,,False,none
40231,5564,142,310,1,62.32,paid,2026-08-27 17:02:00.000000000,True,,,,False,none
40232,3167,379,834,2,154.12,paid,2026-08-27 17:07:00.000000000,True,,,,False,none
40233,1554,142,310,1,62.32,paid,2026-08-27 17:14:00.000000000,True,,,,False,none
40234,149,11,16,3,166.05,paid,2026-08-27 17:14:00.000000000,True,,,,False,none
40235,253,244,540,1,60.04,paid,2026-08-27 17:15:00.000000000,True,,,,False,none
40236,2783,243,537,2,361.88,paid,2026-08-27 17:21:00.000000000,True,,,,False,none
40237,170,463,1011,2,47.34,paid,2026-08-27 17:29:00.000000000,False,,,,False,none
40238,5941,252,558,2,94.18,paid,2026-08-27 17:32:00.000000000,True,,,,False,none
40239,5603,233,510,2,77.38,paid,2026-08-27 17:56:00.000000000,True,,,,False,none
40240,4064,298,658,3,126.45,paid,2026-08-27 18:06:00.000000000,True,,,,False,none
40241,2308,229,500,2,141.78,paid,2026-08-27 18:06:00.000000000,True,,,,False,none
40242,5066,233,510,1,38.69,paid,2026-08-27 18:18:00.000000000,True,,,,False,none
40243,2535,334,738,1,89.39,paid,2026-08-27 18:21:00.000000000,True,,,,False,none
40244,3492,122,266,3,243.93,paid,2026-08-27 18:26:00.000000000,True,,,,False,none
40245,1374,362,792,3,60.12,paid,2026-08-27 18:27:00.000000000,True,,,,False,none
40246,1177,32,67,2,57.1,paid,2026-08-27 18:34:00.000000000,True,,,,False,none
40247,738,109,236,1,101.49,paid,2026-08-27 18:36:00.000000000,True,,,,False,none
40248,4201,32,66,2,64.82,paid,2026-08-27 18:39:00.000000000,True,,,,False,none
40249,5064,298,658,2,84.3,paid,2026-08-27 18:39:00.000000000,True,,,,False,none
40250,2522,89,190,1,39.12,paid,2026-08-27 18:42:00.000000000,True,,,,False,none
40251,4577,402,878,1,67.46,paid,2026-08-27 19:04:00.000000000,True,,,,False,none
40252,700,423,915,3,54.93,paid,2026-08-27 19:11:00.000000000,True,,,,False,none
40253,3829,300,662,3,389.7,paid,2026-08-27 19:13:00.000000000,True,,,,False,none
40254,4334,79,169,1,188.04,paid,2026-08-27 19:14:00.000000000,True,,,,False,none
40255,4544,379,834,2,154.12,paid,2026-08-27 19:16:00.000000000,True,,,,False,none
40256,258,154,335,1,82.65,paid,2026-08-27 19:20:00.000000000,True,,,,False,none
40257,5781,11,15,1,94.47,paid,2026-08-27 19:24:00.000000000,True,,,,False,none
40258,4878,300,663,3,108.3,paid,2026-08-27 19:27:00.000000000,True,,,,False,none
40259,282,217,475,1,36.94,paid,2026-08-27 19:29:00.000000000,True,,,,False,none
40260,6068,415,903,4,114.12,paid,2026-08-27 19:46:00.000000000,True,,,,False,none
40261,2940,298,658,1,42.15,pending,2026-08-27 19:46:00.000000000,False,,,,False,none
40262,2836,463,1010,2,106.38,paid,2026-08-27 19:47:00.000000000,True,,,,False,none
40263,4241,142,310,1,62.32,refunded,2026-08-27 20:03:00.000000000,False,,,,False,none
40264,3421,22,41,3,176.31,paid,2026-08-27 20:05:00.000000000,True,,,,False,none
40265,136,233,509,3,170.64,paid,2026-08-27 20:11:00.000000000,True,,,,False,none
40266,6050,142,310,1,62.32,paid,2026-08-27 20:19:00.000000000,True,,,,False,none
40267,4901,469,1021,1,174.33,paid,2026-08-27 20:31:00.000000000,True,,,,False,none
40268,5009,244,539,3,134.37,paid,2026-08-27 20:41:00.000000000,True,,,,False,none
40269,675,11,16,4,221.4,paid,2026-08-27 20:43:00.000000000,True,,,,False,none
40270,423,346,760,2,141.28,paid,2026-08-27 20:51:00.000000000,True,,,,False,none
40271,3784,379,835,1,70.69,paid,2026-08-27 20:52:00.000000000,True,,,,False,none
40272,1297,170,372,1,47.48,paid,2026-08-27 21:20:00.000000000,True,,,,False,none
40273,736,11,15,1,94.47,pending,2026-08-27 21:45:00.000000000,False,,,,False,none
40274,3676,298,658,2,84.3,paid,2026-08-27 21:46:00.000000000,True,,,,False,none
40275,5263,388,850,1,160.62,paid,2026-08-27 21:51:00.000000000,True,,,,False,none
40276,1025,142,310,1,62.32,paid,2026-08-27 22:09:00.000000000,True,,,,False,none
40277,1539,142,310,1,62.32,paid,2026-08-27 22:23:00.000000000,True,,,,False,none
40278,3289,60,130,1,86.32,paid,2026-08-27 22:28:00.000000000,True,,,,False,none
40279,3902,128,282,4,371.96,paid,2026-08-27 22:57:00.000000000,True,,,,False,none
40280,4763,22,43,2,54.16,paid,2026-08-27 23:42:00.000000000,True,,,,False,none
40281,4244,60,130,3,258.96,paid,2026-08-27 23:44:00.000000000,True,,,,False,none
40282,5154,189,413,2,68.7,paid,2026-08-27 23:53:00.000000000,True,,,,False,none
40283,940,252,556,1,55.75,paid,2026-08-27 23:54:00.000000000,True,,,,False,none
40284,5808,11,16,2,110.7,paid,2026-08-28 00:04:00.000000000,True,,,,False,none
40285,4939,194,423,1,60.1,paid,2026-08-28 00:45:00.000000000,True,,,,False,none
40286,3726,89,190,3,117.36,paid,2026-08-28 02:11:00.000000000,True,,,,False,none
40287,1228,22,42,1,93.34,paid,2026-08-28 06:07:00.000000000,True,,,,False,none
40288,1999,415,903,4,114.12,paid,2026-08-28 06:21:00.000000000,True,,,,False,none
40289,2846,229,500,2,141.78,paid,2026-08-28 06:29:00.000000000,True,,,,False,none
40290,3697,469,1021,2,348.66,paid,2026-08-28 06:53:00.000000000,True,,,,False,none
40291,5094,252,557,1,207.64,paid,2026-08-28 06:56:00.000000000,True,,,,False,none
40292,1977,340,748,3,471.48,paid,2026-08-28 07:02:00.000000000,True,,,,False,none
40293,3890,217,472,2,53.36,pending,2026-08-28 07:09:00.000000000,False,,,,False,none
40294,4495,189,413,1,34.35,paid,2026-08-28 07:15:00.000000000,True,,,,False,none
40295,2961,362,793,1,67.39,paid,2026-08-28 07:28:00.000000000,True,,,,False,none
40296,4486,298,658,1,42.15,paid,2026-08-28 07:32:00.000000000,True,,,,False,none
40297,5979,32,66,3,97.23,paid,2026-08-28 08:11:00.000000000,True,,,,False,none
40298,1919,308,683,1,350.85,paid,2026-08-28 08:31:00.000000000,True,,,,False,none
40299,4086,308,684,3,404.55,pending,2026-08-28 08:41:00.000000000,False,,,,False,none
40300,3012,32,67,2,57.1,paid,2026-08-28 08:52:00.000000000,True,,,,False,none
40301,3108,362,792,1,20.04,paid,2026-08-28 09:23:00.000000000,True,,,,False,none
40302,2834,79,170,2,99.12,paid,2026-08-28 09:24:00.000000000,True,,,,False,none
40303,4716,201,440,1,124.77,paid,2026-08-28 09:25:00.000000000,True,,,,False,none
40304,3305,141,309,1,69.19,refunded,2026-08-28 09:52:00.000000000,False,,,,False,none
40305,3732,363,795,1,45.34,paid,2026-08-28 09:53:00.000000000,True,,,,False,none
40306,948,89,190,2,78.24,paid,2026-08-28 09:55:00.000000000,True,,,,False,none
40307,394,402,878,1,67.46,paid,2026-08-28 09:56:00.000000000,True,,,,False,none
40308,1574,243,536,1,74.12,paid,2026-08-28 10:14:00.000000000,True,,,,False,none
40309,3784,415,903,4,114.12,paid,2026-08-28 10:27:00.000000000,True,,,,False,none
40310,599,217,473,3,425.07,paid,2026-08-28 10:35:00.000000000,True,,,,False,none
40311,1521,460,1003,1,28.69,paid,2026-08-28 10:40:00.000000000,True,,,,False,none
40312,2044,252,557,3,622.92,paid,2026-08-28 10:44:00.000000000,True,,,,False,none
40313,4837,89,188,2,310.62,paid,2026-08-28 11:07:00.000000000,True,,,,False,none
40314,5318,194,423,1,60.1,paid,2026-08-28 11:14:00.000000000,True,,,,False,none
40315,2950,22,42,18,1680.12,paid,2026-08-28 11:33:53.116668737,True,,,,False,none
40316,940,212,459,1,136.13,paid,2026-08-28 11:39:00.000000000,True,,,,False,none
40317,2735,64,136,3,159.87,paid,2026-08-28 11:40:00.000000000,True,,,,False,none
40318,3700,128,282,1,92.99,paid,2026-08-28 11:44:00.000000000,True,,,,False,none
40319,2433,252,558,4,188.36,paid,2026-08-28 11:47:00.000000000,True,,,,False,none
40320,4766,463,1010,4,212.76,paid,2026-08-28 11:54:00.000000000,True,,,,False,none
