order_id,device_id,device_type,browser,operating_system,user_agent,ip_address,ip_country,ip_city,vpn_detected,proxy_detected,datacenter_ip,card_fingerprint,failed_payments,payment_attempts,phone_verified
34961,dev_473228,mobile,Other,Android,mobile/Android/Other,141.15.196.209,UAE,Dubai,0.0,0.0,0.0,card_49014,0.0,1.0,1.0
34962,dev_887028,mobile,Chrome,Android,mobile/Android/Chrome,140.103.98.240,Canada,Toronto,0.0,0.0,0.0,card_76798,0.0,1.0,1.0
34963,dev_346308,mobile,Firefox,iOS,mobile/iOS/Firefox,221.123.202.91,UK,Manchester,0.0,0.0,0.0,card_32793,0.0,1.0,1.0
34964,dev_966783,desktop,Chrome,macOS,desktop/macOS/Chrome,166.242.213.225,Canada,Toronto,0.0,0.0,0.0,card_21249,0.0,1.0,1.0
34965,dev_748950,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,124.236.56.117,Saudi Arabia,Riyadh,1.0,0.0,0.0,card_22403,0.0,1.0,1.0
34966,dev_934199,mobile,Chrome,iOS,mobile/iOS/Chrome,127.251.200.148,Australia,Sydney,0.0,0.0,0.0,card_47181,0.0,1.0,1.0
34967,dev_931297,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,180.91.98.10,UK,Manchester,0.0,0.0,0.0,card_57042,0.0,1.0,1.0
34968,,,,,,,,,,,,,,,
34969,dev_134154,desktop,Firefox,Windows,desktop/Windows/Firefox,27.21.69.234,Pakistan,Islamabad,0.0,0.0,0.0,card_25264,0.0,1.0,1.0
34970,dev_967216,mobile,Chrome,Android,mobile/Android/Chrome,145.55.173.231,Pakistan,Islamabad,1.0,0.0,0.0,card_75067,0.0,1.0,0.0
34971,dev_502379,mobile,Chrome,Android,mobile/Android/Chrome,123.216.89.127,UK,Manchester,0.0,0.0,0.0,card_29154,1.0,2.0,1.0
34972,dev_517583,mobile,Chrome,iOS,mobile/iOS/Chrome,223.123.152.184,Pakistan,Islamabad,0.0,0.0,0.0,card_76563,0.0,1.0,0.0
34973,dev_803780,mobile,Other,iOS,mobile/iOS/Other,21.156.124.252,Pakistan,Islamabad,0.0,0.0,0.0,card_47341,0.0,1.0,1.0
34974,,,,,,,,,,,,,,,
34975,dev_593114,desktop,Samsung Internet,macOS,desktop/macOS/Samsung Internet,189.136.173.105,UK,Manchester,0.0,0.0,0.0,card_67277,0.0,1.0,0.0
34976,dev_622481,mobile,Chrome,iOS,mobile/iOS/Chrome,142.0.165.57,UK,Manchester,0.0,0.0,0.0,card_87262,1.0,2.0,1.0
34977,dev_670310,mobile,Chrome,iOS,mobile/iOS/Chrome,140.142.105.71,Pakistan,Islamabad,0.0,0.0,0.0,card_73695,0.0,1.0,0.0
34978,dev_313473,desktop,Edge,Linux,desktop/Linux/Edge,120.139.249.98,UK,Manchester,0.0,0.0,0.0,card_52372,0.0,1.0,0.0
34979,dev_562204,desktop,Chrome,macOS,desktop/macOS/Chrome,221.31.37.73,Pakistan,Islamabad,0.0,0.0,0.0,card_61546,1.0,2.0,1.0
34980,dev_310064,mobile,Chrome,iOS,mobile/iOS/Chrome,121.58.242.216,Australia,Sydney,0.0,0.0,0.0,card_50618,0.0,1.0,1.0
34981,dev_297577,desktop,Chrome,Windows,desktop/Windows/Chrome,8.94.72.142,Pakistan,Islamabad,0.0,0.0,0.0,card_54931,0.0,1.0,1.0
34982,dev_672352,mobile,Chrome,iOS,mobile/iOS/Chrome,136.107.1.246,Pakistan,Islamabad,0.0,0.0,0.0,card_16753,0.0,1.0,1.0
34983,,,,,,,,,,,,,,,
34984,dev_811263,mobile,Chrome,Android,mobile/Android/Chrome,168.161.11.40,Pakistan,Islamabad,0.0,0.0,0.0,card_17435,0.0,1.0,1.0
34985,dev_492580,mobile,Safari,Android,mobile/Android/Safari,208.184.176.133,UAE,Dubai,0.0,0.0,0.0,card_65169,0.0,1.0,1.0
34986,dev_540777,desktop,Safari,Windows,desktop/Windows/Safari,169.149.174.209,Pakistan,Islamabad,0.0,0.0,0.0,card_21896,0.0,1.0,1.0
34987,,,,,,,,,,,,,,,
34988,dev_789663,mobile,Edge,Android,mobile/Android/Edge,103.143.171.95,Pakistan,Islamabad,0.0,0.0,0.0,card_85279,0.0,1.0,1.0
34989,dev_731960,mobile,Firefox,Android,mobile/Android/Firefox,40.39.248.162,Qatar,Doha,0.0,0.0,0.0,card_96322,0.0,1.0,1.0
34990,dev_280070,mobile,Firefox,iOS,mobile/iOS/Firefox,182.178.149.176,Pakistan,Islamabad,0.0,0.0,0.0,card_44856,0.0,1.0,1.0
34991,dev_327645,mobile,Other,iOS,mobile/iOS/Other,156.253.111.103,UK,Manchester,0.0,0.0,0.0,card_92837,0.0,1.0,1.0
34992,dev_923356,mobile,Firefox,Android,mobile/Android/Firefox,103.24.91.56,Pakistan,Islamabad,0.0,0.0,0.0,card_65692,0.0,1.0,1.0
34993,dev_618705,mobile,Safari,iOS,mobile/iOS/Safari,176.94.218.29,Pakistan,Islamabad,0.0,0.0,0.0,card_20300,0.0,1.0,1.0
34994,dev_450106,mobile,Chrome,Android,mobile/Android/Chrome,133.253.20.147,Pakistan,Islamabad,0.0,0.0,0.0,card_95582,0.0,1.0,0.0
34995,,,,,,,,,,,,,,,
34996,,,,,,,,,,,,,,,
34997,dev_779946,desktop,Chrome,Windows,desktop/Windows/Chrome,113.198.105.75,Pakistan,Islamabad,0.0,0.0,0.0,card_23756,1.0,2.0,1.0
34998,dev_985695,mobile,Safari,Android,mobile/Android/Safari,157.99.33.94,Pakistan,Islamabad,0.0,0.0,0.0,card_14458,0.0,1.0,1.0
34999,dev_513891,mobile,Chrome,Android,mobile/Android/Chrome,39.235.167.28,Pakistan,Islamabad,0.0,0.0,0.0,card_85683,0.0,1.0,1.0
35000,dev_205689,desktop,Chrome,macOS,desktop/macOS/Chrome,123.149.152.102,Pakistan,Islamabad,0.0,0.0,0.0,card_56231,1.0,2.0,1.0
35001,dev_117902,desktop,Safari,Windows,desktop/Windows/Safari,116.108.104.60,Turkey,Istanbul,0.0,0.0,0.0,card_67963,0.0,1.0,1.0
35002,dev_886148,desktop,Chrome,Linux,desktop/Linux/Chrome,33.149.89.199,Pakistan,Islamabad,0.0,0.0,0.0,card_77125,0.0,1.0,1.0
35003,dev_460321,mobile,Chrome,Android,mobile/Android/Chrome,44.128.165.122,Turkey,Istanbul,0.0,0.0,0.0,card_84125,0.0,1.0,1.0
35004,dev_464815,desktop,Edge,macOS,desktop/macOS/Edge,123.130.75.74,Singapore,Singapore,0.0,0.0,0.0,card_63719,0.0,1.0,1.0
35005,,,,,,,,,,,,,,,
35006,dev_333031,desktop,Chrome,Windows,desktop/Windows/Chrome,103.172.230.221,Pakistan,Islamabad,0.0,0.0,0.0,card_43278,0.0,1.0,0.0
35007,dev_263623,mobile,Chrome,Android,mobile/Android/Chrome,188.147.154.195,Pakistan,Islamabad,0.0,1.0,0.0,card_73257,0.0,1.0,1.0
35008,dev_576831,mobile,Safari,Android,mobile/Android/Safari,4.61.20.50,USA,Los Angeles,0.0,1.0,0.0,card_24234,0.0,1.0,1.0
35009,dev_765454,desktop,Chrome,macOS,desktop/macOS/Chrome,156.92.22.43,Pakistan,Islamabad,0.0,0.0,0.0,card_98740,0.0,1.0,1.0
35010,dev_259335,desktop,Safari,Windows,desktop/Windows/Safari,58.99.36.138,Australia,Sydney,0.0,0.0,0.0,card_89464,0.0,1.0,1.0
35011,dev_155949,mobile,Chrome,Android,mobile/Android/Chrome,35.107.52.27,Pakistan,Islamabad,0.0,0.0,0.0,card_28063,0.0,1.0,0.0
35012,dev_573705,mobile,Firefox,iOS,mobile/iOS/Firefox,15.160.180.206,Canada,Toronto,0.0,0.0,0.0,card_35588,0.0,1.0,1.0
35013,dev_634583,mobile,Chrome,iOS,mobile/iOS/Chrome,36.51.106.27,Turkey,Istanbul,0.0,0.0,0.0,card_89424,0.0,1.0,0.0
35014,dev_846387,mobile,Safari,Android,mobile/Android/Safari,11.78.202.115,Pakistan,Islamabad,0.0,0.0,0.0,card_12030,0.0,1.0,1.0
35015,dev_739690,desktop,Edge,Linux,desktop/Linux/Edge,119.73.41.31,Pakistan,Islamabad,0.0,0.0,0.0,card_14221,0.0,1.0,1.0
35016,dev_562204,mobile,Safari,Android,mobile/Android/Safari,40.146.98.201,Australia,Sydney,0.0,0.0,0.0,card_21346,0.0,1.0,1.0
35017,dev_123860,mobile,Chrome,iOS,mobile/iOS/Chrome,172.170.84.51,Turkey,Istanbul,0.0,0.0,0.0,card_90761,0.0,1.0,0.0
35018,dev_272921,desktop,Safari,Windows,desktop/Windows/Safari,82.156.4.231,Romania,Unknown,0.0,0.0,0.0,card_99794,0.0,1.0,1.0
35019,dev_436187,mobile,Chrome,iOS,mobile/iOS/Chrome,79.209.190.204,Pakistan,Islamabad,0.0,0.0,0.0,card_66999,0.0,1.0,1.0
35020,dev_549150,mobile,Chrome,iOS,mobile/iOS/Chrome,8.157.210.120,USA,Los Angeles,0.0,0.0,0.0,card_25056,0.0,1.0,1.0
35021,dev_796084,desktop,Safari,macOS,desktop/macOS/Safari,191.93.219.120,USA,Los Angeles,0.0,0.0,0.0,card_62534,1.0,2.0,1.0
35022,dev_836211,desktop,Chrome,Linux,desktop/Linux/Chrome,103.255.10.235,USA,Los Angeles,0.0,0.0,0.0,card_76843,0.0,1.0,1.0
35023,,,,,,,,,,,,,,,
35024,dev_460485,mobile,Chrome,Android,mobile/Android/Chrome,166.160.157.234,Pakistan,Islamabad,0.0,0.0,0.0,card_58062,0.0,1.0,0.0
35025,dev_216906,desktop,Chrome,Linux,desktop/Linux/Chrome,125.66.130.78,Qatar,Doha,0.0,0.0,0.0,card_24316,0.0,1.0,1.0
35026,dev_958035,mobile,Edge,Android,mobile/Android/Edge,157.231.119.219,Singapore,Singapore,0.0,0.0,1.0,card_98175,0.0,1.0,0.0
35027,,,,,,,,,,,,,,,
35028,dev_193264,mobile,Firefox,Android,mobile/Android/Firefox,179.108.237.140,Pakistan,Islamabad,0.0,0.0,0.0,card_32536,0.0,1.0,0.0
35029,dev_820882,mobile,Chrome,Android,mobile/Android/Chrome,50.146.95.172,USA,Los Angeles,0.0,0.0,0.0,card_42251,0.0,1.0,1.0
35030,dev_229018,mobile,Chrome,iOS,mobile/iOS/Chrome,171.165.51.120,Pakistan,Islamabad,0.0,0.0,0.0,card_81320,0.0,1.0,1.0
35031,,,,,,,,,,,,,,,
35032,,,,,,,,,,,,,,,
35033,dev_210267,desktop,Chrome,Linux,desktop/Linux/Chrome,42.154.73.18,UK,Manchester,0.0,0.0,0.0,card_15084,0.0,1.0,1.0
35034,dev_566871,mobile,Safari,iOS,mobile/iOS/Safari,140.45.39.158,UK,Manchester,0.0,0.0,0.0,card_15534,0.0,1.0,1.0
35035,dev_140909,desktop,Chrome,Windows,desktop/Windows/Chrome,126.97.27.155,USA,Los Angeles,0.0,0.0,0.0,card_95081,0.0,1.0,1.0
35036,dev_971825,mobile,Edge,Android,mobile/Android/Edge,46.187.223.92,Turkey,Istanbul,0.0,1.0,0.0,card_95368,0.0,1.0,1.0
35037,dev_690862,mobile,Chrome,iOS,mobile/iOS/Chrome,13.183.53.31,Pakistan,Islamabad,0.0,0.0,0.0,card_16216,0.0,1.0,1.0
35038,dev_381625,mobile,Chrome,iOS,mobile/iOS/Chrome,95.248.148.58,UAE,Dubai,0.0,0.0,0.0,card_14368,0.0,1.0,1.0
35039,dev_299914,mobile,Chrome,Android,mobile/Android/Chrome,46.242.90.124,Pakistan,Islamabad,0.0,0.0,0.0,card_45146,0.0,1.0,1.0
35040,dev_177105,desktop,Chrome,Windows,desktop/Windows/Chrome,20.24.104.151,Qatar,Doha,0.0,0.0,0.0,card_64373,0.0,1.0,1.0
35041,dev_613249,desktop,Safari,macOS,desktop/macOS/Safari,61.156.11.196,Canada,Toronto,0.0,0.0,0.0,card_54810,0.0,1.0,1.0
35042,,,,,,,,,,,,,,,
35043,,,,,,,,,,,,,,,
35044,dev_119506,mobile,Chrome,Android,mobile/Android/Chrome,34.228.164.119,Pakistan,Islamabad,0.0,0.0,0.0,card_32249,0.0,1.0,1.0
35045,dev_767385,mobile,Chrome,iOS,mobile/iOS/Chrome,95.218.250.98,Australia,Sydney,0.0,0.0,0.0,card_96662,0.0,1.0,1.0
35046,dev_217768,mobile,Chrome,iOS,mobile/iOS/Chrome,44.36.152.144,UK,Manchester,0.0,0.0,0.0,card_49582,0.0,1.0,1.0
35047,dev_373502,mobile,Chrome,Android,mobile/Android/Chrome,43.216.134.34,Canada,Toronto,0.0,0.0,0.0,card_55282,0.0,1.0,1.0
35048,dev_144304,tablet,Chrome,Android,tablet/Android/Chrome,76.143.47.135,Pakistan,Islamabad,0.0,0.0,0.0,card_20539,0.0,1.0,0.0
35049,dev_849564,desktop,Chrome,macOS,desktop/macOS/Chrome,165.216.78.110,UK,Manchester,0.0,0.0,0.0,card_73667,1.0,2.0,1.0
35050,dev_901148,mobile,Safari,iOS,mobile/iOS/Safari,199.250.116.206,UK,Manchester,0.0,0.0,0.0,card_65903,0.0,1.0,1.0
35051,dev_590043,mobile,Edge,Android,mobile/Android/Edge,103.204.128.74,Pakistan,Islamabad,0.0,0.0,0.0,card_90765,0.0,1.0,1.0
35052,dev_567741,mobile,Chrome,iOS,mobile/iOS/Chrome,171.1.121.148,Canada,Toronto,0.0,0.0,0.0,card_59737,0.0,1.0,0.0
35053,dev_498684,mobile,Chrome,Android,mobile/Android/Chrome,110.147.193.172,Pakistan,Islamabad,0.0,0.0,0.0,card_66335,0.0,1.0,1.0
35054,dev_731972,desktop,Edge,Windows,desktop/Windows/Edge,137.20.129.2,Pakistan,Islamabad,0.0,0.0,0.0,card_32111,0.0,1.0,1.0
35055,dev_944167,mobile,Chrome,iOS,mobile/iOS/Chrome,78.36.73.171,UAE,Dubai,0.0,0.0,0.0,card_94090,1.0,2.0,1.0
35056,dev_318696,desktop,Chrome,Windows,desktop/Windows/Chrome,6.136.17.146,Australia,Sydney,0.0,0.0,0.0,card_64443,0.0,1.0,1.0
35057,dev_187756,mobile,Chrome,iOS,mobile/iOS/Chrome,137.219.150.192,Qatar,Doha,0.0,0.0,0.0,card_84373,0.0,1.0,1.0
35058,,,,,,,,,,,,,,,
35059,dev_936733,mobile,Chrome,iOS,mobile/iOS/Chrome,221.10.19.16,Pakistan,Islamabad,0.0,0.0,0.0,card_87457,0.0,1.0,0.0
35060,dev_192574,desktop,Safari,macOS,desktop/macOS/Safari,217.155.173.148,Pakistan,Islamabad,0.0,0.0,0.0,card_10004,0.0,1.0,1.0
35061,dev_803893,desktop,Chrome,Windows,desktop/Windows/Chrome,34.229.107.153,UAE,Dubai,0.0,0.0,0.0,card_37260,0.0,1.0,1.0
35062,dev_255868,mobile,Safari,iOS,mobile/iOS/Safari,57.58.62.42,UAE,Dubai,0.0,0.0,0.0,card_11899,0.0,1.0,1.0
35063,dev_738949,mobile,Chrome,iOS,mobile/iOS/Chrome,221.121.85.225,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_62324,0.0,1.0,1.0
35064,dev_104375,mobile,Safari,Android,mobile/Android/Safari,111.240.41.227,USA,Los Angeles,0.0,0.0,0.0,card_56156,0.0,1.0,1.0
35065,dev_638418,mobile,Chrome,iOS,mobile/iOS/Chrome,22.1.204.253,Pakistan,Islamabad,0.0,0.0,0.0,card_97454,1.0,2.0,1.0
35066,dev_129543,mobile,Firefox,Android,mobile/Android/Firefox,82.246.38.69,Indonesia,Unknown,0.0,0.0,0.0,card_29177,0.0,1.0,1.0
35067,,,,,,,,,,,,,,,
35068,dev_429947,mobile,Chrome,iOS,mobile/iOS/Chrome,96.216.16.199,Pakistan,Islamabad,0.0,0.0,0.0,card_14497,0.0,1.0,1.0
35069,dev_745162,desktop,Safari,Linux,desktop/Linux/Safari,160.162.35.191,Turkey,Istanbul,0.0,0.0,0.0,card_89695,0.0,1.0,1.0
35070,dev_878892,tablet,Safari,Windows,tablet/Windows/Safari,120.214.232.239,Pakistan,Islamabad,0.0,0.0,0.0,card_60433,0.0,1.0,0.0
35071,dev_154636,desktop,Safari,Windows,desktop/Windows/Safari,79.109.27.153,Singapore,Singapore,0.0,0.0,0.0,card_22726,0.0,1.0,1.0
35072,dev_986193,desktop,Chrome,Windows,desktop/Windows/Chrome,66.133.96.77,UAE,Dubai,0.0,0.0,0.0,card_48724,0.0,1.0,0.0
35073,dev_529505,mobile,Chrome,iOS,mobile/iOS/Chrome,6.137.196.10,Pakistan,Islamabad,0.0,0.0,0.0,card_54390,0.0,1.0,1.0
35074,dev_164318,desktop,Safari,Windows,desktop/Windows/Safari,212.64.123.186,Qatar,Doha,0.0,0.0,0.0,card_72334,0.0,1.0,1.0
35075,dev_277400,desktop,Safari,Linux,desktop/Linux/Safari,23.204.13.252,Singapore,Singapore,0.0,0.0,0.0,card_84639,1.0,2.0,0.0
35076,dev_901342,desktop,Other,macOS,desktop/macOS/Other,139.115.110.88,Singapore,Singapore,0.0,0.0,0.0,card_60491,0.0,1.0,0.0
35077,dev_519084,tablet,Chrome,Android,tablet/Android/Chrome,69.23.245.48,USA,Los Angeles,0.0,0.0,0.0,card_29586,0.0,1.0,1.0
35078,dev_433591,desktop,Chrome,Windows,desktop/Windows/Chrome,182.253.44.152,Pakistan,Islamabad,0.0,0.0,0.0,card_15798,0.0,1.0,1.0
35079,dev_413868,mobile,Chrome,iOS,mobile/iOS/Chrome,93.96.36.149,UAE,Dubai,0.0,1.0,0.0,card_11486,0.0,1.0,1.0
35080,dev_204159,desktop,Chrome,Windows,desktop/Windows/Chrome,104.10.142.43,UK,Manchester,0.0,0.0,0.0,card_72035,0.0,1.0,1.0
35081,dev_343706,mobile,Safari,Android,mobile/Android/Safari,146.200.151.149,Pakistan,Islamabad,0.0,0.0,0.0,card_19061,0.0,1.0,1.0
35082,dev_686010,desktop,Chrome,macOS,desktop/macOS/Chrome,12.175.216.27,Qatar,Doha,0.0,0.0,0.0,card_49296,0.0,1.0,1.0
35083,dev_382937,desktop,Chrome,Linux,desktop/Linux/Chrome,78.164.124.64,Pakistan,Islamabad,0.0,0.0,0.0,card_41676,0.0,1.0,1.0
35084,dev_333979,desktop,Safari,macOS,desktop/macOS/Safari,65.119.164.66,UK,Manchester,0.0,0.0,0.0,card_53593,0.0,1.0,1.0
35085,dev_593350,desktop,Chrome,macOS,desktop/macOS/Chrome,136.42.155.134,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_22900,0.0,1.0,1.0
35086,,,,,,,,,,,,,,,
35087,,,,,,,,,,,,,,,
35088,dev_757930,mobile,Safari,Android,mobile/Android/Safari,149.166.110.2,UAE,Dubai,0.0,0.0,0.0,card_11450,1.0,2.0,1.0
35089,dev_523561,mobile,Edge,Android,mobile/Android/Edge,199.2.245.185,USA,Los Angeles,0.0,0.0,0.0,card_95225,0.0,1.0,1.0
35090,dev_108484,desktop,Chrome,macOS,desktop/macOS/Chrome,163.136.55.102,Pakistan,Islamabad,0.0,0.0,0.0,card_76345,0.0,1.0,0.0
35091,dev_474362,desktop,Chrome,Linux,desktop/Linux/Chrome,215.94.235.130,Pakistan,Islamabad,0.0,0.0,0.0,card_66144,0.0,1.0,1.0
35092,dev_503183,tablet,Chrome,iOS,tablet/iOS/Chrome,133.249.69.36,Pakistan,Islamabad,0.0,1.0,0.0,card_30188,0.0,1.0,1.0
35093,,,,,,,,,,,,,,,
35094,dev_859998,desktop,Chrome,Windows,desktop/Windows/Chrome,188.212.209.148,Pakistan,Islamabad,0.0,0.0,0.0,card_10268,1.0,2.0,1.0
35095,dev_967822,mobile,Chrome,iOS,mobile/iOS/Chrome,72.206.225.73,Pakistan,Islamabad,0.0,0.0,0.0,card_21932,1.0,2.0,1.0
35096,dev_694939,tablet,Safari,Windows,tablet/Windows/Safari,70.226.11.107,UAE,Dubai,0.0,1.0,0.0,card_10087,0.0,1.0,1.0
35097,dev_698856,mobile,Edge,iOS,mobile/iOS/Edge,147.111.177.81,Australia,Sydney,0.0,0.0,0.0,card_17285,0.0,1.0,0.0
35098,dev_606325,mobile,Chrome,Android,mobile/Android/Chrome,211.72.137.85,Australia,Sydney,0.0,0.0,0.0,card_44498,1.0,2.0,1.0
35099,dev_900235,mobile,Other,Android,mobile/Android/Other,37.86.226.228,Pakistan,Islamabad,0.0,0.0,0.0,card_98579,0.0,1.0,1.0
35100,dev_219041,mobile,Chrome,iOS,mobile/iOS/Chrome,176.105.214.48,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_40380,0.0,1.0,1.0
35101,dev_416455,desktop,Edge,Linux,desktop/Linux/Edge,192.209.30.203,Pakistan,Islamabad,0.0,0.0,0.0,card_28899,0.0,1.0,1.0
35102,,,,,,,,,,,,,,,
35103,,,,,,,,,,,,,,,
35104,dev_483985,mobile,Firefox,Android,mobile/Android/Firefox,217.12.128.54,Singapore,Singapore,0.0,0.0,0.0,card_12683,0.0,1.0,1.0
35105,dev_128367,desktop,Safari,macOS,desktop/macOS/Safari,100.234.49.206,Pakistan,Islamabad,0.0,0.0,0.0,card_61562,0.0,1.0,1.0
35106,dev_779946,desktop,Chrome,Windows,desktop/Windows/Chrome,117.202.128.156,Pakistan,Islamabad,0.0,0.0,0.0,card_85365,1.0,2.0,1.0
35107,dev_450106,mobile,Safari,Android,mobile/Android/Safari,201.85.236.3,UK,Manchester,1.0,0.0,0.0,card_90186,0.0,1.0,1.0
35108,dev_520434,mobile,Safari,Android,mobile/Android/Safari,179.78.128.78,Pakistan,Islamabad,0.0,0.0,0.0,card_58804,0.0,1.0,1.0
35109,dev_725999,mobile,Safari,iOS,mobile/iOS/Safari,158.220.108.59,Turkey,Istanbul,0.0,0.0,0.0,card_87132,0.0,1.0,0.0
35110,dev_889540,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,204.226.88.57,Canada,Toronto,0.0,0.0,0.0,card_45694,0.0,1.0,0.0
35111,dev_921937,mobile,Chrome,Android,mobile/Android/Chrome,33.141.219.142,USA,Los Angeles,1.0,0.0,0.0,card_46921,0.0,1.0,1.0
35112,dev_246340,mobile,Chrome,iOS,mobile/iOS/Chrome,64.48.8.195,USA,Los Angeles,0.0,0.0,0.0,card_24189,1.0,2.0,1.0
35113,dev_754919,desktop,Chrome,Windows,desktop/Windows/Chrome,39.175.52.6,UK,Manchester,0.0,0.0,0.0,card_87257,1.0,2.0,0.0
35114,dev_408336,mobile,Edge,Android,mobile/Android/Edge,179.121.46.245,UAE,Dubai,0.0,0.0,0.0,card_35993,0.0,1.0,1.0
35115,dev_606209,desktop,Chrome,macOS,desktop/macOS/Chrome,118.101.196.165,Pakistan,Islamabad,0.0,0.0,0.0,card_43168,1.0,2.0,1.0
35116,dev_280392,mobile,Chrome,iOS,mobile/iOS/Chrome,178.17.84.117,Pakistan,Islamabad,0.0,0.0,0.0,card_81346,0.0,1.0,1.0
35117,,,,,,,,,,,,,,,
35118,dev_820559,mobile,Chrome,iOS,mobile/iOS/Chrome,108.215.70.19,Canada,Toronto,0.0,0.0,0.0,card_67677,0.0,1.0,1.0
35119,dev_547229,mobile,Firefox,iOS,mobile/iOS/Firefox,126.64.196.154,UK,Manchester,0.0,0.0,0.0,card_53007,0.0,1.0,1.0
35120,,,,,,,,,,,,,,,
35121,dev_538911,mobile,Chrome,Android,mobile/Android/Chrome,128.168.197.76,UK,Manchester,0.0,0.0,0.0,card_65400,0.0,1.0,1.0
35122,dev_707177,mobile,Chrome,iOS,mobile/iOS/Chrome,170.12.139.230,USA,Los Angeles,1.0,0.0,0.0,card_53933,0.0,1.0,0.0
35123,dev_445341,mobile,Chrome,iOS,mobile/iOS/Chrome,136.23.6.212,Pakistan,Islamabad,0.0,0.0,0.0,card_10010,0.0,1.0,1.0
35124,dev_792263,mobile,Safari,iOS,mobile/iOS/Safari,219.182.47.74,USA,Los Angeles,0.0,0.0,0.0,card_64664,0.0,1.0,1.0
35125,dev_111010,mobile,Edge,Android,mobile/Android/Edge,23.157.102.43,Pakistan,Islamabad,0.0,0.0,0.0,card_61899,0.0,1.0,1.0
35126,dev_393491,mobile,Chrome,Android,mobile/Android/Chrome,142.159.103.85,Pakistan,Islamabad,0.0,0.0,0.0,card_47756,0.0,1.0,1.0
35127,dev_901644,desktop,Chrome,Windows,desktop/Windows/Chrome,42.196.180.137,Pakistan,Islamabad,0.0,0.0,0.0,card_71989,0.0,1.0,1.0
35128,dev_413298,mobile,Safari,Android,mobile/Android/Safari,211.186.244.250,Pakistan,Islamabad,0.0,0.0,0.0,card_39090,0.0,1.0,1.0
35129,dev_162013,mobile,Chrome,iOS,mobile/iOS/Chrome,118.76.63.206,Pakistan,Islamabad,0.0,0.0,0.0,card_79867,0.0,1.0,1.0
35130,dev_747881,mobile,Chrome,iOS,mobile/iOS/Chrome,142.51.174.250,Australia,Sydney,0.0,0.0,0.0,card_17356,0.0,1.0,1.0
35131,dev_733224,mobile,Chrome,Android,mobile/Android/Chrome,46.189.199.226,UAE,Dubai,0.0,0.0,0.0,card_32748,0.0,1.0,1.0
35132,dev_686010,mobile,Chrome,iOS,mobile/iOS/Chrome,220.39.250.230,Pakistan,Islamabad,0.0,0.0,0.0,card_88922,0.0,1.0,1.0
35133,dev_172142,mobile,Chrome,Android,mobile/Android/Chrome,20.164.253.23,USA,Los Angeles,0.0,0.0,0.0,card_17948,0.0,1.0,1.0
35134,,,,,,,,,,,,,,,
35135,dev_626811,mobile,Safari,Android,mobile/Android/Safari,121.234.132.57,Singapore,Singapore,0.0,0.0,0.0,card_15156,0.0,1.0,0.0
35136,,,,,,,,,,,,,,,
35137,dev_625397,mobile,Safari,iOS,mobile/iOS/Safari,127.120.234.61,Singapore,Singapore,0.0,0.0,0.0,card_17977,0.0,1.0,1.0
35138,dev_499530,mobile,Firefox,Android,mobile/Android/Firefox,165.148.169.198,Pakistan,Islamabad,0.0,0.0,0.0,card_12323,0.0,1.0,0.0
35139,,,,,,,,,,,,,,,
35140,,,,,,,,,,,,,,,
35141,dev_875422,mobile,Firefox,Android,mobile/Android/Firefox,178.195.149.123,Pakistan,Islamabad,0.0,0.0,0.0,card_65164,0.0,1.0,1.0
35142,dev_191305,mobile,Safari,Android,mobile/Android/Safari,58.6.192.90,UK,Manchester,0.0,0.0,1.0,card_10364,0.0,1.0,0.0
35143,,,,,,,,,,,,,,,
35144,dev_117575,mobile,Chrome,iOS,mobile/iOS/Chrome,106.247.171.89,UAE,Dubai,0.0,0.0,0.0,card_35962,0.0,1.0,1.0
35145,dev_539674,mobile,Safari,Android,mobile/Android/Safari,30.179.217.118,Pakistan,Islamabad,0.0,0.0,0.0,card_96718,0.0,1.0,0.0
35146,dev_921292,mobile,Safari,iOS,mobile/iOS/Safari,191.179.134.157,UAE,Dubai,0.0,0.0,0.0,card_23567,0.0,1.0,0.0
35147,dev_276222,mobile,Firefox,Android,mobile/Android/Firefox,218.98.24.70,Canada,Toronto,0.0,0.0,0.0,card_86940,0.0,1.0,1.0
35148,dev_795934,mobile,Firefox,iOS,mobile/iOS/Firefox,117.25.123.208,Canada,Toronto,1.0,0.0,0.0,card_55574,0.0,1.0,1.0
35149,dev_123472,desktop,Chrome,macOS,desktop/macOS/Chrome,155.197.24.92,Pakistan,Islamabad,0.0,0.0,0.0,card_10958,0.0,1.0,1.0
35150,,,,,,,,,,,,,,,
35151,dev_407968,mobile,Safari,iOS,mobile/iOS/Safari,45.52.89.217,USA,Los Angeles,0.0,0.0,0.0,card_74863,0.0,1.0,1.0
35152,dev_173933,desktop,Edge,Linux,desktop/Linux/Edge,144.36.115.50,Pakistan,Islamabad,0.0,0.0,0.0,card_95479,0.0,1.0,1.0
